    43    0.13457E+04    0.74064E-01    0.14505E+01
    44    0.13655E+04    0.79878E-01    0.13442E+01
    45    0.13857E+04    0.85998E-01    0.12296E+01
    46    0.14062E+04    0.92432E-01    0.11048E+01
    47    0.14269E+04    0.99160E-01    0.96850E+00
    48    0.14477E+04    0.10616E+00    0.82189E+00
    49    0.14686E+04    0.11339E+00    0.66569E+00
    50    0.14899E+04    0.12080E+00    0.49383E+00
    51    0.15113E+04    0.12835E+00    0.29982E+00
    52    0.15332E+04    0.13614E+00    0.81211E-01
    53    0.15550E+04    0.14437E+00   -0.16160E+00
    54    0.15768E+04    0.15306E+00   -0.42024E+00
    55    0.15987E+04    0.16222E+00   -0.68621E+00
    56    0.16211E+04    0.17175E+00   -0.95817E+00
    57    0.16437E+04    0.18150E+00   -0.12370E+01
    58    0.16667E+04    0.19144E+00   -0.15255E+01
    59    0.16899E+04    0.20158E+00   -0.18263E+01
    60    0.17132E+04    0.21193E+00   -0.21408E+01
    61    0.17371E+04    0.22256E+00   -0.24697E+01
    62    0.17608E+04    0.23347E+00   -0.28141E+01
    63    0.17847E+04    0.24466E+00   -0.31747E+01
    64    0.18089E+04    0.25619E+00   -0.35526E+01
    65    0.18332E+04    0.26805E+00   -0.39480E+01
    66    0.18578E+04    0.28022E+00   -0.43589E+01
    67    0.18825E+04    0.29267E+00   -0.47820E+01
    68    0.19077E+04    0.30544E+00   -0.52153E+01
    69    0.19332E+04    0.31844E+00   -0.56565E+01
    70    0.19590E+04    0.33171E+00   -0.61067E+01
    71    0.19851E+04    0.34521E+00   -0.65682E+01
    72    0.20114E+04    0.35893E+00   -0.70430E+01
    73    0.20378E+04    0.37285E+00   -0.75323E+01
    74    0.20644E+04    0.38697E+00   -0.80363E+01
    75    0.20912E+04    0.40133E+00   -0.85541E+01
    76    0.21182E+04    0.41594E+00   -0.90859E+01
    77    0.21454E+04    0.43077E+00   -0.96309E+01
    78    0.21730E+04    0.44585E+00   -0.10190E+02
    79    0.22007E+04    0.46109E+00   -0.10759E+02
    80    0.22287E+04    0.47650E+00   -0.11338E+02
    81    0.22570E+04    0.49201E+00   -0.11927E+02
    82    0.22857E+04    0.50764E+00   -0.12526E+02
    83    0.23145E+04    0.52335E+00   -0.13133E+02
    84    0.23437E+04    0.53915E+00   -0.13748E+02
    85    0.23731E+04    0.55499E+00   -0.14371E+02
    86    0.24027E+04    0.57090E+00   -0.15002E+02
    87    0.24327E+04    0.58683E+00   -0.15639E+02
    88    0.24628E+04    0.60279E+00   -0.16282E+02
    89    0.24932E+04    0.61876E+00   -0.16932E+02
    90    0.25239E+04    0.63470E+00   -0.17585E+02
    91    0.25547E+04    0.65059E+00   -0.18244E+02
    92    0.25858E+04    0.66642E+00   -0.18905E+02
    93    0.26172E+04    0.68219E+00   -0.19571E+02
    94    0.26486E+04    0.69785E+00   -0.20239E+02
    95    0.26804E+04    0.71342E+00   -0.20910E+02
    96    0.27122E+04    0.72889E+00   -0.21584E+02
    97    0.27444E+04    0.74423E+00   -0.22260E+02
    98    0.27769E+04    0.75944E+00   -0.22935E+02
    99    0.28094E+04    0.77449E+00   -0.23613E+02
   100    0.28422E+04    0.78939E+00   -0.24290E+02
   101    0.28752E+04    0.80419E+00   -0.24969E+02
   102    0.29087E+04    0.81875E+00   -0.25647E+02
   103    0.29422E+04    0.83314E+00   -0.26325E+02
   104    0.29758E+04    0.84737E+00   -0.27001E+02
   105    0.30097E+04    0.86137E+00   -0.27676E+02
   106    0.30437E+04    0.87521E+00   -0.28350E+02
   107    0.30777E+04    0.88874E+00   -0.29020E+02
   108    0.31121E+04    0.90205E+00   -0.29688E+02
   109    0.31466E+04    0.91506E+00   -0.30353E+02
   110    0.31812E+04    0.92778E+00   -0.31013E+02
   111    0.32160E+04    0.94027E+00   -0.31670E+02
   112    0.32509E+04    0.95247E+00   -0.32322E+02
   113    0.32861E+04    0.96438E+00   -0.32969E+02
   114    0.33213E+04    0.97592E+00   -0.33610E+02
   115    0.33568E+04    0.98723E+00   -0.34243E+02
   116    0.33923E+04    0.99809E+00   -0.34869E+02
   117    0.34281E+04    0.10086E+01   -0.35487E+02
   118    0.34640E+04    0.10188E+01   -0.36097E+02
   119    0.34999E+04    0.10287E+01   -0.36697E+02
   120    0.35360E+04    0.10381E+01   -0.37287E+02
   121    0.35720E+04    0.10472E+01   -0.37867E+02
   122    0.36081E+04    0.10558E+01   -0.38436E+02
   123    0.36443E+04    0.10640E+01   -0.38994E+02
   124    0.36806E+04    0.10717E+01   -0.39537E+02
   125    0.37168E+04    0.10790E+01   -0.40068E+02
   126    0.37532E+04    0.10859E+01   -0.40586E+02
   127    0.37895E+04    0.10923E+01   -0.41091E+02
   128    0.38257E+04    0.10983E+01   -0.41581E+02
   129    0.38621E+04    0.11038E+01   -0.42055E+02
   130    0.38984E+04    0.11087E+01   -0.42513E+02
   131    0.39347E+04    0.11132E+01   -0.42957E+02
   132    0.39711E+04    0.11172E+01   -0.43382E+02
   133    0.40073E+04    0.11207E+01   -0.43792E+02
   134    0.40436E+04    0.11238E+01   -0.44181E+02
   135    0.40798E+04    0.11263E+01   -0.44554E+02
   136    0.41159E+04    0.11283E+01   -0.44905E+02
   137    0.41519E+04    0.11298E+01   -0.45238E+02
   138    0.41879E+04    0.11307E+01   -0.45551E+02
   139    0.42236E+04    0.11313E+01   -0.45843E+02
   140    0.42594E+04    0.11313E+01   -0.46116E+02
   141    0.42949E+04    0.11307E+01   -0.46365E+02
   142    0.43304E+04    0.11297E+01   -0.46594E+02
   143    0.43659E+04    0.11282E+01   -0.46801E+02
   144    0.44011E+04    0.11261E+01   -0.46985E+02
   145    0.44361E+04    0.11237E+01   -0.47147E+02
   146    0.44713E+04    0.11207E+01   -0.47286E+02
   147    0.45060E+04    0.11172E+01   -0.47400E+02
   148    0.45406E+04    0.11133E+01   -0.47491E+02
   149    0.45751E+04    0.11088E+01   -0.47558E+02
   150    0.46092E+04    0.11040E+01   -0.47598E+02
   151    0.46433E+04    0.10987E+01   -0.47615E+02
   152    0.46770E+04    0.10929E+01   -0.47607E+02
   153    0.47106E+04    0.10867E+01   -0.47571E+02
   154    0.47439E+04    0.10801E+01   -0.47510E+02
   155    0.47770E+04    0.10732E+01   -0.47423E+02
   156    0.48097E+04    0.10658E+01   -0.47310E+02
   157    0.48423E+04    0.10581E+01   -0.47169E+02
   158    0.48746E+04    0.10500E+01   -0.47002E+02
   159    0.49066E+04    0.10415E+01   -0.46809E+02
   160    0.49384E+04    0.10327E+01   -0.46587E+02
   161    0.49699E+04    0.10237E+01   -0.46338E+02
   162    0.50011E+04    0.10143E+01   -0.46063E+02
   163    0.50321E+04    0.10046E+01   -0.45759E+02
   164    0.50626E+04    0.99469E+00   -0.45429E+02
   165    0.50930E+04    0.98448E+00   -0.45070E+02
   166    0.51230E+04    0.97412E+00   -0.44683E+02
   167    0.51528E+04    0.96340E+00   -0.44269E+02
   168    0.51821E+04    0.95268E+00   -0.43827E+02
   169    0.52111E+04    0.94168E+00   -0.43355E+02
   170    0.52397E+04    0.93060E+00   -0.42856E+02
   171    0.52679E+04    0.91947E+00   -0.42327E+02
   172    0.52957E+04    0.90820E+00   -0.41770E+02
   173    0.53229E+04    0.89679E+00   -0.41185E+02
   174    0.53499E+04    0.88554E+00   -0.40571E+02
   175    0.53764E+04    0.87417E+00   -0.39928E+02
   176    0.54023E+04    0.86288E+00   -0.39257E+02
   177    0.54279E+04    0.85161E+00   -0.38557E+02
   178    0.54529E+04    0.84059E+00   -0.37829E+02
   179    0.54775E+04    0.82952E+00   -0.37071E+02
   180    0.55017E+04    0.81861E+00   -0.36286E+02
   181    0.55254E+04    0.80789E+00   -0.35473E+02
   182    0.55486E+04    0.79741E+00   -0.34632E+02
   183    0.55712E+04    0.78710E+00   -0.33763E+02
   184    0.55934E+04    0.77706E+00   -0.32865E+02
   185    0.56151E+04    0.76741E+00   -0.31942E+02
   186    0.56359E+04    0.75803E+00   -0.30990E+02
   187    0.56566E+04    0.74905E+00   -0.30010E+02
   188    0.56767E+04    0.74046E+00   -0.29004E+02
   189    0.56962E+04    0.73231E+00   -0.27971E+02
   190    0.57154E+04    0.72464E+00   -0.26912E+02
   191    0.57338E+04    0.71748E+00   -0.25826E+02
   192    0.57517E+04    0.71086E+00   -0.24713E+02
   193    0.57690E+04    0.70481E+00   -0.23576E+02
   194    0.57859E+04    0.69937E+00   -0.22412E+02
   195    0.58021E+04    0.69458E+00   -0.21224E+02
   196    0.58178E+04    0.69048E+00   -0.20011E+02
   197    0.58329E+04    0.68711E+00   -0.18774E+02
   198    0.58475E+04    0.68450E+00   -0.17513E+02
   199    0.58615E+04    0.68269E+00   -0.16228E+02
   200    0.58749E+04    0.68170E+00   -0.14920E+02
   201    0.58877E+04    0.68160E+00   -0.13588E+02
   202    0.59000E+04    0.68240E+00   -0.12235E+02
   203    0.59116E+04    0.68416E+00   -0.10859E+02
   204    0.59225E+04    0.68689E+00   -0.94624E+01
   205    0.59329E+04    0.69066E+00   -0.80443E+01
   206    0.59426E+04    0.69549E+00   -0.66056E+01
   207    0.59517E+04    0.70142E+00   -0.51467E+01
   208    0.59600E+04    0.70849E+00   -0.36681E+01
   209    0.59676E+04    0.71672E+00   -0.21704E+01
   210    0.59747E+04    0.72618E+00   -0.65434E+00
   211    0.59811E+04    0.73688E+00    0.87986E+00
   212    0.59867E+04    0.74888E+00    0.24313E+01
   213    0.59918E+04    0.76220E+00    0.39999E+01
   214    0.59961E+04    0.77684E+00    0.55844E+01
   215    0.59999E+04    0.79301E+00    0.71841E+01
   216    0.60029E+04    0.81051E+00    0.87995E+01
   217    0.60053E+04    0.82950E+00    0.10429E+02
   218    0.60071E+04    0.84998E+00    0.12071E+02
   219    0.60082E+04    0.87195E+00    0.13729E+02
   220    0.60087E+04    0.89558E+00    0.15396E+02
   221    0.60085E+04    0.92077E+00    0.17077E+02
   222    0.60077E+04    0.94769E+00    0.18768E+02
   223    0.60062E+04    0.97625E+00    0.20470E+02
   224    0.60041E+04    0.10065E+01    0.22181E+02
   225    0.60013E+04    0.10385E+01    0.23902E+02
   226    0.59979E+04    0.10723E+01    0.25630E+02
   227    0.59938E+04    0.11079E+01    0.27366E+02
   228    0.59891E+04    0.11453E+01    0.29110E+02
   229    0.59838E+04    0.11847E+01    0.30859E+02
   230    0.59778E+04    0.12258E+01    0.32614E+02
   231    0.59711E+04    0.12690E+01    0.34374E+02
   232    0.59638E+04    0.13140E+01    0.36138E+02
   233    0.59558E+04    0.13612E+01    0.37904E+02
   234    0.59471E+04    0.14103E+01    0.39674E+02
   235    0.59379E+04    0.14614E+01    0.41444E+02
   236    0.59279E+04    0.15146E+01    0.43217E+02
   237    0.59173E+04    0.15699E+01    0.44989E+02
   238    0.59060E+04    0.16274E+01    0.46760E+02
   239    0.58942E+04    0.16869E+01    0.48531E+02
   240    0.58816E+04    0.17486E+01    0.50299E+02
   241    0.58685E+04    0.18125E+01    0.52064E+02
   242    0.58548E+04    0.18786E+01    0.53826E+02
   243    0.58404E+04    0.19469E+01    0.55583E+02
   244    0.58255E+04    0.20174E+01    0.57335E+02
   245    0.58098E+04    0.20902E+01    0.59081E+02
   246    0.57936E+04    0.21653E+01    0.60821E+02
   247    0.57769E+04    0.22425E+01    0.62553E+02
   248    0.57595E+04    0.23224E+01    0.64277E+02
   249    0.57416E+04    0.24043E+01    0.65992E+02
   250    0.57231E+04    0.24887E+01    0.67697E+02
   251    0.57041E+04    0.25754E+01    0.69392E+02
   252    0.56844E+04    0.26644E+01    0.71076E+02
   253    0.56643E+04    0.27557E+01    0.72748E+02
   254    0.56436E+04    0.28495E+01    0.74406E+02
   255    0.56224E+04    0.29455E+01    0.76053E+02
   256    0.56007E+04    0.30440E+01    0.77686E+02
   257    0.55785E+04    0.31447E+01    0.79298E+02
   258    0.55557E+04    0.32479E+01    0.80902E+02
   259    0.55325E+04    0.33535E+01    0.82483E+02
   260    0.55088E+04    0.34614E+01    0.84055E+02
   261    0.54846E+04    0.35715E+01    0.85597E+02
   262    0.54598E+04    0.36842E+01    0.87130E+02
   263    0.54349E+04    0.37991E+01    0.88647E+02
   264    0.54093E+04    0.39164E+01    0.90141E+02
   265    0.53832E+04    0.40360E+01    0.91604E+02
   266    0.53567E+04    0.41580E+01    0.93058E+02
   267    0.53297E+04    0.42822E+01    0.94481E+02
   268    0.53023E+04    0.44088E+01    0.95889E+02
   269    0.52744E+04    0.45377E+01    0.97272E+02
   270    0.52462E+04    0.46688E+01    0.98632E+02
   271    0.52175E+04    0.48021E+01    0.99969E+02
   272    0.51886E+04    0.49379E+01    0.10127E+03
   273    0.51592E+04    0.50756E+01    0.10256E+03
   274    0.51295E+04    0.52157E+01    0.10381E+03
   275    0.50994E+04    0.53578E+01    0.10505E+03
   276    0.50690E+04    0.55021E+01    0.10624E+03
   277    0.50382E+04    0.56486E+01    0.10742E+03
   278    0.50071E+04    0.57972E+01    0.10856E+03
   279    0.49757E+04    0.59479E+01    0.10967E+03
   280    0.49440E+04    0.61005E+01    0.11077E+03
   281    0.49121E+04    0.62553E+01    0.11182E+03
   282    0.48798E+04    0.64119E+01    0.11284E+03
   283    0.48473E+04    0.65705E+01    0.11383E+03
   284    0.48146E+04    0.67310E+01    0.11479E+03
   285    0.47816E+04    0.68935E+01    0.11572E+03
   286    0.47483E+04    0.70578E+01    0.11661E+03
   287    0.47148E+04    0.72240E+01    0.11748E+03
   288    0.46811E+04    0.73919E+01    0.11830E+03
   289    0.46471E+04    0.75615E+01    0.11910E+03
   290    0.46131E+04    0.77327E+01    0.11986E+03
   291    0.45788E+04    0.79062E+01    0.12058E+03
   292    0.45441E+04    0.80810E+01    0.12127E+03
   293    0.45095E+04    0.82565E+01    0.12191E+03
   294    0.44747E+04    0.84344E+01    0.12254E+03
   295    0.44399E+04    0.86131E+01    0.12311E+03
   296    0.44047E+04    0.87941E+01    0.12365E+03
   297    0.43695E+04    0.89752E+01    0.12416E+03
   298    0.43341E+04    0.91586E+01    0.12463E+03
   299    0.42987E+04    0.93436E+01    0.12505E+03
   300    0.42631E+04    0.95286E+01    0.12544E+03
   301    0.42275E+04    0.97152E+01    0.12579E+03
   302    0.41918E+04    0.99027E+01    0.12611E+03
   303    0.41561E+04    0.10092E+02    0.12639E+03
   304    0.41202E+04    0.10282E+02    0.12662E+03
   305    0.40844E+04    0.10473E+02    0.12681E+03
   306    0.40485E+04    0.10664E+02    0.12697E+03
   307    0.40126E+04    0.10856E+02    0.12708E+03
   308    0.39767E+04    0.11051E+02    0.12716E+03
   309    0.39409E+04    0.11245E+02    0.12719E+03
   310    0.39050E+04    0.11438E+02    0.12719E+03
   311    0.38692E+04    0.11635E+02    0.12714E+03
   312    0.38335E+04    0.11830E+02    0.12706E+03
   313    0.37977E+04    0.12026E+02    0.12694E+03
   314    0.37621E+04    0.12223E+02    0.12678E+03
   315    0.37265E+04    0.12419E+02    0.12657E+03
   316    0.36910E+04    0.12616E+02    0.12633E+03
   317    0.36556E+04    0.12812E+02    0.12604E+03
   318    0.36202E+04    0.13010E+02    0.12572E+03
   319    0.35850E+04    0.13207E+02    0.12536E+03
   320    0.35500E+04    0.13404E+02    0.12496E+03
   321    0.35150E+04    0.13602E+02    0.12452E+03
   322    0.34802E+04    0.13798E+02    0.12404E+03
   323    0.34456E+04    0.13994E+02    0.12352E+03
   324    0.34111E+04    0.14191E+02    0.12295E+03
   325    0.33769E+04    0.14385E+02    0.12236E+03
   326    0.33427E+04    0.14581E+02    0.12172E+03
   327    0.33088E+04    0.14775E+02    0.12104E+03
   328    0.32751E+04    0.14968E+02    0.12033E+03
   329    0.32415E+04    0.15161E+02    0.11957E+03
   330    0.32082E+04    0.15353E+02    0.11878E+03
   331    0.31752E+04    0.15544E+02    0.11795E+03
   332    0.31424E+04    0.15735E+02    0.11709E+03
   333    0.31098E+04    0.15924E+02    0.11619E+03
   334    0.30775E+04    0.16112E+02    0.11525E+03
   335    0.30454E+04    0.16298E+02    0.11428E+03
   336    0.30135E+04    0.16484E+02    0.11327E+03
   337    0.29820E+04    0.16668E+02    0.11221E+03
   338    0.29508E+04    0.16850E+02    0.11113E+03
   339    0.29199E+04    0.17033E+02    0.11001E+03
   340    0.28893E+04    0.17212E+02    0.10887E+03
   341    0.28589E+04    0.17390E+02    0.10768E+03
   342    0.28289E+04    0.17567E+02    0.10645E+03
   343    0.27992E+04    0.17742E+02    0.10520E+03
   344    0.27699E+04    0.17915E+02    0.10391E+03
   345    0.27408E+04    0.18085E+02    0.10259E+03
   346    0.27121E+04    0.18255E+02    0.10125E+03
   347    0.26838E+04    0.18421E+02    0.99869E+02
   348    0.26558E+04    0.18585E+02    0.98455E+02
   349    0.26282E+04    0.18748E+02    0.97010E+02
   350    0.26009E+04    0.18907E+02    0.95540E+02
   351    0.25742E+04    0.19065E+02    0.94038E+02
   352    0.25477E+04    0.19221E+02    0.92504E+02
   353    0.25217E+04    0.19373E+02    0.90954E+02
   354    0.24959E+04    0.19523E+02    0.89364E+02
   355    0.24706E+04    0.19671E+02    0.87750E+02
   356    0.24458E+04    0.19817E+02    0.86120E+02
   357    0.24213E+04    0.19959E+02    0.84458E+02
   358    0.23973E+04    0.20097E+02    0.82779E+02
   359    0.23736E+04    0.20233E+02    0.81069E+02
   360    0.23504E+04    0.20367E+02    0.79338E+02
   361    0.23275E+04    0.20497E+02    0.77583E+02
   362    0.23052E+04    0.20625E+02    0.75806E+02
   363    0.22832E+04    0.20750E+02    0.74010E+02
   364    0.22617E+04    0.20870E+02    0.72191E+02
   365    0.22406E+04    0.20988E+02    0.70354E+02
   366    0.22200E+04    0.21103E+02    0.68498E+02
   367    0.21999E+04    0.21214E+02    0.66624E+02
   368    0.21800E+04    0.21322E+02    0.64734E+02
   369    0.21608E+04    0.21426E+02    0.62825E+02
   370    0.21420E+04    0.21527E+02    0.60904E+02
   371    0.21236E+04    0.21624E+02    0.58965E+02
   372    0.21057E+04    0.21718E+02    0.57014E+02
   373    0.20882E+04    0.21808E+02    0.55048E+02
   374    0.20712E+04    0.21895E+02    0.53071E+02
   375    0.20546E+04    0.21978E+02    0.51082E+02
   376    0.20385E+04    0.22058E+02    0.49082E+02
   377    0.20230E+04    0.22133E+02    0.47073E+02
   378    0.20078E+04    0.22204E+02    0.45053E+02
   379    0.19931E+04    0.22272E+02    0.43027E+02
   380    0.19789E+04    0.22337E+02    0.40991E+02
   381    0.19651E+04    0.22395E+02    0.38950E+02
   382    0.19518E+04    0.22452E+02    0.36903E+02
   383    0.19389E+04    0.22503E+02    0.34850E+02
   384    0.19267E+04    0.22550E+02    0.32794E+02
   385    0.19147E+04    0.22595E+02    0.30734E+02
   386    0.19033E+04    0.22635E+02    0.28672E+02
   387    0.18923E+04    0.22670E+02    0.26608E+02
   388    0.18818E+04    0.22702E+02    0.24543E+02
   389    0.18717E+04    0.22727E+02    0.22479E+02
   390    0.18621E+04    0.22751E+02    0.20416E+02
   391    0.18530E+04    0.22770E+02    0.18353E+02
   392    0.18443E+04    0.22787E+02    0.16294E+02
   393    0.18362E+04    0.22798E+02    0.14238E+02
   394    0.18284E+04    0.22805E+02    0.12187E+02
   395    0.18211E+04    0.22807E+02    0.10140E+02
   396    0.18143E+04    0.22806E+02    0.80995E+01
   397    0.18078E+04    0.22800E+02    0.60652E+01
   398    0.18018E+04    0.22790E+02    0.40384E+01
   399    0.17963E+04    0.22776E+02    0.20198E+01
   400    0.17912E+04    0.22758E+02    0.10336E-01
   401    0.17865E+04    0.22735E+02   -0.19892E+01
   402    0.17824E+04    0.22707E+02   -0.39780E+01
   403    0.17786E+04    0.22677E+02   -0.59554E+01
   404    0.17752E+04    0.22641E+02   -0.79197E+01
   405    0.17723E+04    0.22601E+02   -0.98718E+01
   406    0.17697E+04    0.22558E+02   -0.11809E+02
   407    0.17676E+04    0.22510E+02   -0.13734E+02
   408    0.17659E+04    0.22458E+02   -0.15641E+02
   409    0.17647E+04    0.22403E+02   -0.17532E+02
   410    0.17638E+04    0.22343E+02   -0.19408E+02
   411    0.17633E+04    0.22279E+02   -0.21265E+02
   412    0.17632E+04    0.22211E+02   -0.23104E+02
   413    0.17635E+04    0.22140E+02   -0.24924E+02
   414    0.17641E+04    0.22064E+02   -0.26724E+02
   415    0.17652E+04    0.21985E+02   -0.28503E+02
   416    0.17666E+04    0.21902E+02   -0.30262E+02
   417    0.17684E+04    0.21815E+02   -0.32000E+02
   418    0.17705E+04    0.21723E+02   -0.33714E+02
   419    0.17730E+04    0.21629E+02   -0.35405E+02
   420    0.17759E+04    0.21531E+02   -0.37073E+02
   421    0.17791E+04    0.21430E+02   -0.38715E+02
   422    0.17827E+04    0.21324E+02   -0.40334E+02
   423    0.17865E+04    0.21215E+02   -0.41926E+02
   424    0.17906E+04    0.21103E+02   -0.43493E+02
   425    0.17951E+04    0.20986E+02   -0.45032E+02
   426    0.18000E+04    0.20867E+02   -0.46543E+02
   427    0.18051E+04    0.20744E+02   -0.48028E+02
   428    0.18105E+04    0.20618E+02   -0.49483E+02
   429    0.18161E+04    0.20489E+02   -0.50909E+02
   430    0.18222E+04    0.20358E+02   -0.52306E+02
   431    0.18285E+04    0.20222E+02   -0.53673E+02
   432    0.18349E+04    0.20084E+02   -0.55010E+02
   433    0.18418E+04    0.19943E+02   -0.56314E+02
   434    0.18488E+04    0.19799E+02   -0.57588E+02
   435    0.18561E+04    0.19653E+02   -0.58831E+02
   436    0.18637E+04    0.19504E+02   -0.60041E+02
   437    0.18715E+04    0.19352E+02   -0.61218E+02
   438    0.18795E+04    0.19197E+02   -0.62361E+02
   439    0.18878E+04    0.19041E+02   -0.63472E+02
   440    0.18963E+04    0.18882E+02   -0.64547E+02
   441    0.19050E+04    0.18720E+02   -0.65590E+02
   442    0.19139E+04    0.18555E+02   -0.66597E+02
   443    0.19230E+04    0.18390E+02   -0.67570E+02
   444    0.19323E+04    0.18222E+02   -0.68506E+02
   445    0.19418E+04    0.18050E+02   -0.69407E+02
   446    0.19513E+04    0.17879E+02   -0.70272E+02
   447    0.19611E+04    0.17706E+02   -0.71101E+02
   448    0.19710E+04    0.17529E+02   -0.71894E+02
   449    0.19811E+04    0.17352E+02   -0.72649E+02
   450    0.19914E+04    0.17173E+02   -0.73369E+02
   451    0.20018E+04    0.16993E+02   -0.74051E+02
   452    0.20123E+04    0.16811E+02   -0.74697E+02
   453    0.20230E+04    0.16629E+02   -0.75305E+02
   454    0.20337E+04    0.16445E+02   -0.75877E+02
   455    0.20445E+04    0.16260E+02   -0.76412E+02
   456    0.20556E+04    0.16073E+02   -0.76905E+02
   457    0.20666E+04    0.15886E+02   -0.77368E+02
   458    0.20777E+04    0.15699E+02   -0.77784E+02
   459    0.20890E+04    0.15511E+02   -0.78168E+02
   460    0.21003E+04    0.15322E+02   -0.78513E+02
   461    0.21116E+04    0.15132E+02   -0.78822E+02
   462    0.21231E+04    0.14942E+02   -0.79088E+02
   463    0.21345E+04    0.14752E+02   -0.79329E+02
   464    0.21459E+04    0.14562E+02   -0.79516E+02
   465    0.21574E+04    0.14373E+02   -0.79679E+02
   466    0.21689E+04    0.14182E+02   -0.79794E+02
   467    0.21805E+04    0.13992E+02   -0.79878E+02
   468    0.21921E+04    0.13803E+02   -0.79922E+02
   469    0.22036E+04    0.13612E+02   -0.79935E+02
   470    0.22153E+04    0.13424E+02   -0.79908E+02
   471    0.22267E+04    0.13236E+02   -0.79842E+02
   472    0.22382E+04    0.13049E+02   -0.79743E+02
   473    0.22497E+04    0.12862E+02   -0.79606E+02
   474    0.22612E+04    0.12677E+02   -0.79436E+02
   475    0.22728E+04    0.12492E+02   -0.79228E+02
   476    0.22841E+04    0.12309E+02   -0.78982E+02
   477    0.22954E+04    0.12126E+02   -0.78708E+02
   478    0.23067E+04    0.11945E+02   -0.78389E+02
   479    0.23179E+04    0.11765E+02   -0.78048E+02
   480    0.23291E+04    0.11587E+02   -0.77666E+02
   481    0.23401E+04    0.11411E+02   -0.77247E+02
   482    0.23512E+04    0.11237E+02   -0.76797E+02
   483    0.23621E+04    0.11064E+02   -0.76318E+02
   484    0.23727E+04    0.10893E+02   -0.75804E+02
   485    0.23835E+04    0.10724E+02   -0.75257E+02
   486    0.23941E+04    0.10558E+02   -0.74678E+02
   487    0.24046E+04    0.10395E+02   -0.74069E+02
   488    0.24149E+04    0.10232E+02   -0.73427E+02
   489    0.24252E+04    0.10073E+02   -0.72755E+02
   490    0.24353E+04    0.99169E+01   -0.72052E+02
   491    0.24452E+04    0.97629E+01   -0.71321E+02
   492    0.24550E+04    0.96120E+01   -0.70561E+02
   493    0.24647E+04    0.94626E+01   -0.69770E+02
   494    0.24743E+04    0.93177E+01   -0.68953E+02
   495    0.24836E+04    0.91751E+01   -0.68107E+02
   496    0.24927E+04    0.90363E+01   -0.67235E+02
   497    0.25017E+04    0.89005E+01   -0.66336E+02
   498    0.25106E+04    0.87671E+01   -0.65411E+02
   499    0.25193E+04    0.86382E+01   -0.64460E+02
   500    0.25279E+04    0.85116E+01   -0.63485E+02
   501    0.25361E+04    0.83896E+01   -0.62486E+02
   502    0.25443E+04    0.82714E+01   -0.61463E+02
   503    0.25522E+04    0.81563E+01   -0.60418E+02
   504    0.25599E+04    0.80450E+01   -0.59349E+02
   505    0.25675E+04    0.79383E+01   -0.58260E+02
   506    0.25748E+04    0.78356E+01   -0.57149E+02
   507    0.25820E+04    0.77365E+01   -0.56018E+02
   508    0.25889E+04    0.76422E+01   -0.54867E+02
   509    0.25956E+04    0.75516E+01   -0.53698E+02
